seed,steps,bool
0,6,0
1,6,0
2,11,0
3,15,0
4,15,0
5,10,0
6,13,0
7,12,0
8,11,0
9,9,0
10,7,0
11,9,0
12,12,0
13,9,0
14,7,0
15,8,0
16,12,0
17,17,0
18,9,0
19,15,0
20,15,0
21,11,0
22,8,0
23,8,0
24,13,0
25,9,0
26,6,0
27,13,0
28,21,0
29,16,0
30,15,0
31,11,0
32,11,0
33,8,0
34,9,0
35,20,0
36,5,0
37,7,0
38,7,0
39,11,0
40,13,0
41,14,0
42,17,0
43,6,0
44,6,0
45,10,0
46,5,0
47,7,0
48,9,0
49,8,0
50,9,0
51,7,0
52,8,0
53,9,0
54,16,0
55,7,0
56,14,0
57,6,0
58,6,0
59,12,0
60,11,0
61,8,0
62,13,0
63,10,0
64,6,0
65,11,0
66,11,0
67,6,0
68,9,0
69,8,0
70,11,0
71,16,0
72,6,0
73,16,0
74,21,0
75,13,0
76,25,0
77,9,0
78,7,0
79,16,0
80,5,0
81,10,0
82,5,0
83,4,0
84,11,0
85,9,0
86,22,0
87,6,0
88,6,0
89,11,0
90,6,0
91,18,0
92,8,0
93,12,0
94,13,0
95,14,0
96,3,0
97,7,0
98,10,0
99,9,0
100,6,0
101,16,0
102,8,0
103,17,0
104,4,0
105,12,0
106,13,0
107,16,0
108,8,0
109,5,0
110,13,0
111,4,0
112,12,0
113,10,0
114,13,0
115,12,0
116,5,0
117,19,0
118,8,0
119,10,0
120,7,0
121,13,0
122,10,0
123,8,0
124,21,0
125,10,0
126,5,0
127,9,0
128,11,0
129,10,0
130,10,0
131,7,0
132,8,0
133,11,0
134,7,0
135,12,0
136,24,0
137,7,0
138,9,0
139,17,0
140,5,0
141,8,0
142,9,0
143,8,0
144,9,0
145,15,0
146,12,0
147,11,0
148,9,0
149,8,0
150,7,0
151,13,0
152,33,0
153,6,0
154,12,0
155,18,0
156,9,0
157,12,0
158,4,0
159,6,0
160,13,0
161,9,0
162,12,0
163,10,0
164,9,0
165,9,0
166,21,0
167,6,0
168,13,0
169,6,0
170,9,0
171,7,0
172,12,0
173,8,0
174,16,0
175,8,0
176,5,0
177,9,0
178,8,0
179,23,0
180,13,0
181,11,0
182,9,0
183,8,0
184,17,0
185,16,0
186,8,0
187,7,0
188,8,0
189,7,0
190,19,0
191,11,0
192,27,0
193,9,0
194,10,0
195,7,0
196,13,0
197,11,0
198,12,0
199,8,0
200,22,0
201,11,0
202,7,0
203,11,0
204,13,0
205,17,0
206,8,0
207,10,0
208,10,0
209,9,0
210,6,0
211,19,0
212,6,0
213,5,0
214,18,0
215,12,0
216,24,0
217,9,0
218,7,0
219,13,0
220,11,0
221,13,0
222,9,0
223,7,0
224,25,0
225,21,0
226,8,0
227,18,0
228,8,0
229,13,0
230,12,0
231,10,0
232,12,0
233,13,0
234,7,0
235,10,0
236,23,0
237,13,0
238,11,0
239,13,0
240,9,0
241,9,0
242,10,0
243,18,0
244,8,0
245,4,0
246,14,0
247,10,0
248,9,0
249,29,0
250,11,0
251,12,0
252,12,0
253,5,0
254,7,0
255,12,0
256,12,0
257,15,0
258,14,0
259,7,0
260,5,0
261,8,0
262,5,0
263,11,0
264,19,0
265,9,0
266,8,0
267,8,0
268,9,0
269,16,0
270,5,0
271,19,0
272,12,0
273,10,0
274,8,0
275,13,0
276,11,0
277,18,0
278,5,0
279,11,0
280,10,0
281,6,0
282,10,0
283,11,0
284,12,0
285,5,0
286,9,0
287,12,0
288,7,0
289,14,0
290,15,0
291,9,0
292,12,0
293,7,0
294,16,0
295,20,0
296,12,0
297,15,0
298,10,0
299,13,0
300,5,0
301,5,0
302,12,0
303,7,0
304,10,0
305,9,0
306,6,0
307,6,0
308,13,0
309,12,0
310,5,0
311,12,0
312,4,0
313,14,0
314,18,0
315,6,0
316,17,0
317,8,0
318,9,0
319,17,0
320,16,0
321,22,0
322,12,0
323,16,0
324,5,0
325,10,0
326,7,0
327,11,0
328,15,0
329,4,0
330,6,0
331,18,0
332,9,0
333,12,0
334,21,0
335,6,0
336,16,0
337,11,0
338,14,0
339,5,0
340,10,0
341,18,0
342,7,0
343,10,0
344,11,0
345,7,0
346,14,0
347,8,0
348,11,0
349,13,0
350,11,0
351,7,0
352,20,0
353,9,0
354,8,0
355,9,0
356,8,0
357,16,0
358,12,0
359,7,0
360,8,0
361,15,0
362,4,0
363,15,0
364,22,0
365,13,0
366,5,0
367,20,0
368,7,0
369,6,0
370,6,0
371,15,0
372,6,0
373,14,0
374,19,0
375,11,0
376,7,0
377,7,0
378,13,0
379,10,0
380,9,0
381,7,0
382,18,0
383,6,0
384,16,0
385,9,0
386,8,0
387,9,0
388,10,0
389,8,0
390,4,0
391,17,0
392,15,0
393,10,0
394,18,0
395,10,0
396,5,0
397,16,0
398,7,0
399,8,0
400,15,0
401,10,0
402,11,0
403,6,0
404,10,0
405,14,0
406,11,0
407,13,0
408,8,0
409,7,0
410,9,0
411,10,0
412,12,0
413,5,0
414,7,0
415,16,0
416,10,0
417,10,0
418,7,0
419,31,0
420,11,0
421,8,0
422,11,0
423,19,0
424,15,0
425,8,0
426,12,0
427,15,0
428,8,0
429,11,0
430,19,0
431,17,0
432,16,0
433,11,0
434,6,0
435,7,0
436,12,0
437,12,0
438,6,0
439,12,0
440,6,0
441,8,0
442,8,0
443,6,0
444,12,0
445,9,0
446,5,0
447,6,0
448,15,0
449,17,0
450,7,0
451,10,0
452,29,0
453,10,0
454,8,0
455,8,0
456,6,0
457,10,0
458,6,0
459,10,0
460,7,0
461,7,0
462,22,0
463,11,0
464,11,0
465,18,0
466,6,0
467,14,0
468,6,0
469,9,0
470,13,0
471,8,0
472,10,0
473,13,0
474,11,0
475,7,0
476,9,0
477,11,0
478,15,0
479,12,0
480,11,0
481,8,0
482,8,0
483,7,0
484,8,0
485,10,0
486,6,0
487,6,0
488,18,0
489,6,0
490,14,0
491,13,0
492,4,0
493,8,0
494,7,0
495,13,0
496,8,0
497,8,0
498,6,0
499,7,0
